HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions
UCLA,1417,7,Lehigh,1250,16,0.9703578304736887
UMBC,1420,16,Lehigh,1250,16,0.6460402653673936
Utah St,1429,9,Lehigh,1250,16,0.9687890099833009
Vanderbilt,1435,5,Lehigh,1250,16,0.9815148239121488
VCU,1433,11,Lehigh,1250,16,0.9441822219789605
Villanova,1437,8,Lehigh,1250,16,0.9634687562931016
Virginia,1438,3,Lehigh,1250,16,0.9807908068854004
Wisconsin,1458,5,Lehigh,1250,16,0.9743316675025554
Wright St,1460,14,Lehigh,1250,16,0.7653896510333282
Louisville,1257,6,LIU Brooklyn,1254,16,0.9692926301316201
McNeese St,1270,12,LIU Brooklyn,1254,16,0.8364830970422102
Miami FL,1274,7,LIU Brooklyn,1254,16,0.9417819499710708
Miami OH,1275,11,LIU Brooklyn,1254,16,0.7687769009348496
Michigan,1276,1,LIU Brooklyn,1254,16,0.9898103384701666
Michigan St,1277,3,LIU Brooklyn,1254,16,0.9735801639334161
Missouri,1281,10,LIU Brooklyn,1254,16,0.8958913172780553
N Dakota St,1295,14,LIU Brooklyn,1254,16,0.7118026990338181
NC State,1301,11,LIU Brooklyn,1254,16,0.9443086804607783
Nebraska,1304,4,LIU Brooklyn,1254,16,0.9653384944589013
North Carolina,1314,6,LIU Brooklyn,1254,16,0.9514198031113249
Northern Iowa,1320,12,LIU Brooklyn,1254,16,0.8494340097642182
Ohio St,1326,8,LIU Brooklyn,1254,16,0.9520031210017651
Penn,1335,14,LIU Brooklyn,1254,16,0.6232937218865737
LIU Brooklyn,1254,16,Prairie View,1341,16,0.6818507804155364
Purdue,1345,2,LIU Brooklyn,1254,16,0.9799882982929593
Queens NC,1474,15,LIU Brooklyn,1254,16,0.5410428587484588
Santa Clara,1365,10,LIU Brooklyn,1254,16,0.929426692460726
Siena,1373,16,LIU Brooklyn,1254,16,0.5114710695276908
SMU,1374,11,LIU Brooklyn,1254,16,0.9327517676424556
South Florida,1378,11,LIU Brooklyn,1254,16,0.9030974522591265
St John's,1385,5,LIU Brooklyn,1254,16,0.9654027337848946
St Louis,1387,9,LIU Brooklyn,1254,16,0.93610862579777665
St Mary's CA,1388,7,LIU Brooklyn,1254,16,0.94997926132048
TCU,1395,9,LIU Brooklyn,1254,16,0.9266434611090549
Tennessee,1397,6,LIU Brooklyn,1254,16,0.966501593112154
Tennessee St,1398,15,LIU Brooklyn,1254,16,0.507809208734918
Texas,1400,11,LIU Brooklyn,1254,16,0.9277087132824048
Texas A&M,1401,10,LIU Brooklyn,1254,16,0.9265365435356389
Texas Tech,1403,5,LIU Brooklyn,1254,16,0.9653234629952343
Troy,1407,13,LIU Brooklyn,1254,16,0.6246864465762691
UCF,1416,10,LIU Brooklyn,1254,16,0.8996834553566195
UCLA,1417,7,LIU Brooklyn,1254,16,0.9479818117594089
LIU Brooklyn,1254,16,UMBC,1420,16,0.45893995030768514
Utah St,1429,9,LIU Brooklyn,1254,16,0.9452954971504249
Vanderbilt,1435,5,LIU Brooklyn,1254,16,0.9672768817296401
VCU,1433,11,LIU Brooklyn,1254,16,0.9040017848574531
Villanova,1437,8,LIU Brooklyn,1254,16,0.936234109787073
Virginia,1438,3,LIU Brooklyn,1254,16,0.9660145103690343
Wisconsin,1458,5,LIU Brooklyn,1254,16,0.9548157023560991
Wright St,1460,14,LIU Brooklyn,1254,16,0.6449087376012812
Louisville,1257,6,McNeese St,1270,12,0.8513773998690395
Louisville,1257,6,Miami FL,1274,7,0.6443183666110319
Louisville,1257,6,Miami OH,1275,11,0.8981025620928123
Michigan,1276,1,Louisville,1257,6,0.740726355668541
Michigan St,1277,3,Louisville,1257,6,0.5201072945522
Louisville,1257,6,Missouri,1281,10,0.7730039459161133
Louisville,1257,6,N Dakota St,1295,14,0.9222687857011835
Louisville,1257,6,NC State,1301,11,0.6334640014039585
Nebraska,1304,4,Louisville,1257,6,0.45027901997405795
North Carolina,1314,6,Louisville,1257,6,0.36548096831168436
Louisville,1257,6,Northern Iowa,1320,12,0.8385618781096674
Louisville,1257,6,Ohio St,1326,8,0.5963556194426838
Louisville,1257,6,Penn,1335,14,0.94655536253187
Louisville,1257,6,Prairie View,1341,16,0.9864627819972855
Purdue,1345,2,Louisville,1257,6,0.5902093650803841
Louisville,1257,6,Queens NC,1474,15,0.9613277674103332
Louisville,1257,6,Santa Clara,1365,10,0.689935827085665
Louisville,1257,6,Siena,1373,16,0.9655052005510615
Louisville,1257,6,SMU,1374,11,0.6787398908331472
Louisville,1257,6,South Florida,1378,11,0.7587082602644301
St John's,1385,5,Louisville,1257,6,0.45075471391310823
Louisville,1257,6,St Louis,1387,9,0.6666757570157411
Louisville,1257,6,St Mary's CA,1388,7,0.6067646700879634
Louisville,1257,6,TCU,1395,9,0.6987806221633314
Tennessee,1397,6,Louisville,1257,6,0.4590401379705559
Louisville,1257,6,Tennessee St,1398,15,0.9659899010684004
Louisville,1257,6,Texas,1400,11,0.6954494102656791
Louisville,1257,6,Texas A&M,1401,10,0.6991113679657739
Texas Tech,1403,5,Louisville,1257,6,0.45016784737177196
Louisville,1257,6,Troy,1407,13,0.9462542767378103
Louisville,1257,6,UCF,1416,10,0.7656703598481727
Louisville,1257,6,UCLA,1417,7,0.6165649352662929
Louisville,1257,6,UMBC,1420,16,0.9664885279683091
Louisville,1257,6,Utah St,1429,9,0.6290593888570428
Vanderbilt,1435,5,Louisville,1257,6,0.4650596621146951
Louisville,1257,6,VCU,1433,11,0.7568034314247148
Louisville,1257,6,Villanova,1437,8,0.6662089353568792
Virginia,1438,3,Louisville,1257,6,0.45533257357857876
Wisconsin,1458,5,Louisville,1257,6,0.38328603574955494
Louisville,1257,6,Wright St,1460,14,0.9416404920431432
Miami FL,1274,7,McNeese St,1270,12,0.7459182144711131
Miami OH,1275,11,McNeese St,1270,12,0.37631924202178313
Michigan,1276,1,McNeese St,1270,12,0.9463190277207333
Michigan St,1277,3,McNeese St,1270,12,0.8699194223041998
Missouri,1281,10,McNeese St,1270,12,0.6096318916980406
McNeese St,1270,12,N Dakota St,1295,14,0.6578675947919425
NC State,1301,11,McNeese St,1270,12,0.7547318172986766
Nebraska,1304,4,McNeese St,1270,12,0.8348269188289953
North Carolina,1314,6,McNeese St,1270,12,0.7804208989169107
McNeese St,1270,12,Northern Iowa,1320,12,0.45705421049563894
Ohio St,1326,8,McNeese St,1270,12,0.782588263573924
McNeese St,1270,12,Penn,1335,14,0.741620693318466
McNeese St,1270,12,Prairie View,1341,16,0.9219332713795425
Purdue,1345,2,McNeese St,1270,12,0.8988584794408516
McNeese St,1270,12,Queens NC,1474,15,0.8011376107015664
Santa Clara,1365,10,McNeese St,1270,12,0.7050155825233941
McNeese St,1270,12,Siena,1373,16,0.8193676288276688
SMU,1374,11,McNeese St,1270,12,0.7156793951520055
South Florida,1378,11,McNeese St,1270,12,0.6284343694406315
St John's,1385,5,McNeese St,1270,12,0.8350917191310658
St Louis,1387,9,McNeese St,1270,12,0.7266970097798195
St Mary's CA,1388,7,McNeese St,1270,12,0.775108314242915
TCU,1395,9,McNeese St,1270,12,0.6962742909798747
Tennessee,1397,6,McNeese St,1270,12,0.8396419594998132
McNeese St,1270,12,Tennessee St,1398,15,0.8215261895422986
Texas,1400,11,McNeese St,1270,12,0.6996003775661668
Texas A&M,1401,10,McNeese St,1270,12,0.6959417829220401
Texas Tech,1403,5,McNeese St,1270,12,0.8347649769355755
McNeese St,1270,12,Troy,1407,13,0.7404816236489408
UCF,1416,10,McNeese St,1270,12,0.6194215629200928
UCLA,1417,7,McNeese St,1270,12,0.7678344248182227
McNeese St,1270,12,UMBC,1420,16,0.823756392561081
Utah St,1429,9,McNeese St,1270,12,0.758217730248244
Vanderbilt,1435,5,McNeese St,1270,12,0.8428759807189309
VCU,1433,11,McNeese St,1270,12,0.6308542183444628
Villanova,1437,8,McNeese St,1270,12,0.7271138872751276
Virginia,1438,3,McNeese St,1270,12,0.8376201845335624
Wisconsin,1458,5,McNeese St,1270,12,0.7931716020009418
McNeese St,1270,12,Wright St,1460,14,0.7233674719224114
Miami FL,1274,7,Miami OH,1275,11,0.8187396771113675
Michigan,1276,1,Miami FL,1274,7,0.8479010652086131
Michigan St,1277,3,Miami FL,1274,7,0.6789516366653218
Miami FL,1274,7,Missouri,1281,10,0.635727077684153
Miami FL,1274,7,N Dakota St,1295,14,0.8587679249056069
Miami FL,1274,7,NC State,1301,11,0.4696924232351222
Nebraska,1304,4,Miami FL,1274,7,0.6151333442251798
North Carolina,1314,6,Miami FL,1274,7,0.529174938988473
Miami FL,1274,7,Northern Iowa,1320,12,0.7269258102783671
Miami FL,1274,7,Ohio St,1326,8,0.4308993866619599
Miami FL,1274,7,Penn,1335,14,0.900759992828099
Miami FL,1274,7,Prairie View,1341,16,0.9739209358272484
Purdue,1345,2,Miami FL,1274,7,0.7375583614483646
Miami FL,1274,7,Queens NC,1474,15,0.9272171904714392
Miami FL,1274,7,Santa Clara,1365,10,0.5327863270427652
Miami FL,1274,7,Siena,1373,16,0.9348295076171848
Miami FL,1274,7,SMU,1374,11,0.5198648705280301
Miami FL,1274,7,South Florida,1378,11,0.6170687668225912
St John's,1385,5,Miami FL,1274,7,0.6155881705366805
Miami FL,1274,7,St Louis,1387,9,0.5061753218376043
St Mary's CA,1388,7,Miami FL,1274,7,0.5215105917685321
Miami FL,1274,7,TCU,1395,9,0.5431455481503836
Tennessee,1397,6,Miami FL,1274,7,0.6234641756406464
Miami FL,1274,7,Tennessee St,1398,15,0.9357165463508657
Miami FL,1274,7,Texas,1400,11,0.5392280916832823
Miami FL,1274,7,Texas A&M,1401,10,0.5435355537914071
Texas Tech,1403,5,Miami FL,1274,7,0.6150270069666436
Miami FL,1274,7,Troy,1407,13,0.900228107966162
Miami FL,1274,7,UCF,1416,10,0.6261036589813356
Miami FL,1274,7,UCLA,1417,7,0.45177731243092856
Miami FL,1274,7,UMBC,1420,16,0.9366298986446305
Miami FL,1274,7,Utah St,1429,9,0.4649819627282302
Vanderbilt,1435,5,Miami FL,1274,7,0.6291322652444392
Miami FL,1274,7,VCU,1433,11,0.614613755627956
Miami FL,1274,7,Villanova,1437,8,0.5056503974078477
Virginia,1438,3,Miami FL,1274,7,0.6199505274430147
Wisconsin,1458,5,Miami FL,1274,7,0.54806654309088
Miami FL,1274,7,Wright St,1460,14,0.8921137025024648
Michigan,1276,1,Miami OH,1275,11,0.9644423015175211
Michigan St,1277,3,Miami OH,1275,11,0.9114216916944525
Missouri,1281,10,Miami OH,1275,11,0.7061249096738702
Miami OH,1275,11,N Dakota St,1295,14,0.5555037396545744
NC State,1301,11,Miami OH,1275,11,0.825617786425878
Nebraska,1304,4,Miami OH,1275,11,0.8860589925795644
North Carolina,1314,6,Miami OH,1275,11,0.8454031727255351
Miami OH,1275,11,Northern Iowa,1320,12,0.35363943496409034
Ohio St,1326,8,Miami OH,1275,11,0.8470548293113966
Miami OH,1275,11,Penn,1335,14,0.651022568506642
Miami OH,1275,11,Prairie View,1341,16,0.8847332026136828
Purdue,1345,2,Miami OH,1275,11,0.9318510382519235
Miami OH,1275,11,Queens NC,1474,15,0.7236315631121871
Santa Clara,1365,10,Miami OH,1275,11,0.7861998881085972
Miami OH,1275,11,Siena,1373,16,0.746720402636993
SMU,1374,11,Miami OH,1275,11,0.7947831326625333
Miami OH,1275,11,South Florida,1378,11,0.24879758075586725
St John's,1385,5,Miami OH,1275,11,0.8862528501334994
St Louis,1387,9,Miami OH,1275,11,0.8035767238708564
St Mary's CA,1388,7,Miami OH,1275,11,0.841343171004463
TCU,1395,9,Miami OH,1275,11,0.7791105905313717
Tennessee,1397,6,Miami OH,1275,11,0.8895780851119065
Miami OH,1275,11,Tennessee St,1398,15,0.7494816702298
Texas,1400,11,Miami OH,1275,11,0.7818138030431194
Texas A&M,1401,10,Miami OH,1275,11,0.7788399637139409
Texas Tech,1403,5,Miami OH,1275,11,0.8860136400568547
Miami OH,1275,11,Troy,1407,13,0.6496727658529899
UCF,1416,10,Miami OH,1275,11,0.7146274742955183
UCLA,1417,7,Miami OH,1275,11,0.8357576352200796
Miami OH,1275,11,UMBC,1420,16,0.7523407429031781
Utah St,1429,9,Miami OH,1275,11,0.8283253866837469
Vanderbilt,1435,5,Miami OH,1275,11,0.8919346356030208
Miami OH,1275,11,VCU,1433,11,0.24686319213441946
Villanova,1437,8,Miami OH,1275,11,0.8039079777073768
Virginia,1438,3,Miami OH,1275,11,0.8881019943596155
Wisconsin,1458,5,Miami OH,1275,11,0.8550811338782768
Miami OH,1275,11,Wright St,1460,14,0.6295659447117214
Michigan,1276,1,Michigan St,1277,3,0.7099098017095669
Michigan,1276,1,Missouri,1281,10,0.9128887006360876
Michigan,1276,1,N Dakota St,1295,14,0.973342244636943
Michigan,1276,1,NC State,1301,11,0.8417333860186449
Michigan,1276,1,Nebraska,1304,4,0.7640407494447905
Michigan,1276,1,North Carolina,1314,6,0.8215774605435041
Michigan,1276,1,Northern Iowa,1320,12,0.9411240514515078
Michigan,1276,1,Ohio St,1326,8,0.819709233497363
Michigan,1276,1,Penn,1335,14,0.9819830134737295
Michigan,1276,1,Prairie View,1341,16,0.9955604757956641
Michigan,1276,1,Purdue,1345,2,0.6480748411041884
Michigan,1276,1,Queens NC,1474,15,0.9870965027186732
Michigan,1276,1,Santa Clara,1365,10,0.8725721640942122
Michigan,1276,1,Siena,1373,16,0.9885235886248507
Michigan,1276,1,SMU,1374,11,0.8666967708272546
Michigan,1276,1,South Florida,1378,11,0.906335172090962
Michigan,1276,1,St John's,1385,5,0.7636941434771858
Michigan,1276,1,St Louis,1387,9,0.8602374966500366
Michigan,1276,1,St Mary's CA,1388,7,0.8260386808992449
Michigan,1276,1,TCU,1395,9,0.877134907406984
Michigan,1276,1,Tennessee,1397,6,0.7576109705671348
Michigan,1276,1,Tennessee St,1398,15,0.9886886376346687
Michigan,1276,1,Texas,1400,11,0.8754244943041167
Michigan,1276,1,Texas A&M,1401,10,0.8773042022744924
Michigan,1276,1,Texas Tech,1403,5,0.7641217122365541
Michigan,1276,1,Troy,1407,13,0.9818776917833257
Michigan,1276,1,UCF,1416,10,0.9095455557536651
Michigan,1276,1,UCLA,1417,7,0.8318882538214902
Michigan,1276,1,UMBC,1420,16,0.9888583135067425
Michigan,1276,1,Utah St,1429,9,0.8391962003577184
Michigan,1276,1,Vanderbilt,1435,5,0.7531359760766816
Michigan,1276,1,VCU,1433,11,0.9054505217008594
Michigan,1276,1,Villanova,1437,8,0.8599848258228996
Michigan,1276,1,Virginia,1438,3,0.7603439078669705
Michigan,1276,1,Wisconsin,1458,5,0.8101588056658884
Michigan,1276,1,Wright St,1460,14,0.9802581868423712
Michigan St,1277,3,Missouri,1281,10,0.7990155267311011
Michigan St,1277,3,N Dakota St,1295,14,0.9326659472660573
Michigan St,1277,3,NC State,1301,11,0.6686105838180653
Michigan St,1277,3,Nebraska,1304,4,0.5512413101077803
Michigan St,1277,3,North Carolina,1314,6,0.6359426617414017
Michigan St,1277,3,Northern Iowa,1320,12,0.858436903673498
Michigan St,1277,3,Ohio St,1326,8,0.6329989661209282
Michigan St,1277,3,Penn,1335,14,0.9538665000370022
Michigan St,1277,3,Prairie View,1341,16,0.9883816598085824
Purdue,1345,2,Michigan St,1277,3,0.5523152645438704
Michigan St,1277,3,Queens NC,1474,15,0.9666891811533982
Michigan St,1277,3,Santa Clara,1365,10,0.7220434489508198
Michigan St,1277,3,Siena,1373,16,0.9703053556793464
Michigan St,1277,3,SMU,1374,11,0.7115221157885512
Michigan St,1277,3,South Florida,1378,11,0.7859042787687537
Michigan St,1277,3,St John's,1385,5,0.5507659097652385
Michigan St,1277,3,St Louis,1387,9,0.7001451799733056
Michigan St,1277,3,St Mary's CA,1388,7,0.6430287037618667
Michigan St,1277,3,TCU,1395,9,0.7303303392795936
Michigan St,1277,3,Tennessee,1397,6,0.5424851538421844
Michigan St,1277,3,Tennessee St,1398,15,0.9707246523940274
Michigan St,1277,3,Texas,1400,11,0.7272118314881958
Michigan St,1277,3,Texas A&M,1401,10,0.7306397964016684
Michigan St,1277,3,Texas Tech,1403,5,0.551352413694273
Michigan St,1277,3,Troy,1407,13,0.9536045834469277
Michigan St,1277,3,UCF,1416,10,0.7922964980564908
Michigan St,1277,3,UCLA,1417,7,0.6524428787505068
Michigan St,1277,3,UMBC,1420,16,0.9711559351902584
Michigan St,1277,3,Utah St,1429,9,0.6644045702090893
Michigan St,1277,3,Vanderbilt,1435,5,0.5364684925535325
Michigan St,1277,3,VCU,1433,11,0.7841530646799634
Michigan St,1277,3,Villanova,1437,8,0.6997041185167225
Michigan St,1277,3,Virginia,1438,3,0.5461907335276399
Michigan St,1277,3,Wisconsin,1458,5,0.6181652134030642
Michigan St,1277,3,Wright St,1460,14,0.9495881677140083
Missouri,1281,10,N Dakota St,1295,14,0.7638491736345799
Missouri,1281,10,NC State,1301,11,0.3202607612828391
Nebraska,1304,4,Missouri,1281,10,0.7502857252635023
North Carolina,1314,6,Missouri,1281,10,0.6787486555734549
Missouri,1281,10,Northern Iowa,1320,12,0.5861049205489256
Ohio St,1326,8,Missouri,1281,10,0.6815100271972675
Missouri,1281,10,Penn,1335,14,0.8284246011869723
Missouri,1281,10,Prairie View,1341,16,0.9520748242681565
Purdue,1345,2,Missouri,1281,10,0.8408426342449691
Missouri,1281,10,Queens NC,1474,15,0.8714133500802808
Santa Clara,1365,10,Missouri,1281,10,0.5869094160873043
Missouri,1281,10,Siena,1373,16,0.8841328207978996
Missouri,1281,10,SMU,1374,11,0.36547164674163396
Missouri,1281,10,South Florida,1378,11,0.46155862322851926
St John's,1385,5,Missouri,1281,10,0.750645576772132
St Louis,1387,9,Missouri,1281,10,0.6125004066492172
St Mary's CA,1388,7,Missouri,1281,10,0.6720100015798901
TCU,1395,9,Missouri,1281,10,0.5767692845087365
Tennessee,1397,6,Missouri,1281,10,0.7568474541061484
Missouri,1281,10,Tennessee St,1398,15,0.8856254701787044
Missouri,1281,10,Texas,1400,11,0.38367960993060835
Missouri,1281,10,Texas A&M,1401,10,0.38779026420454127
Texas Tech,1403,5,Missouri,1281,10,0.7502015659232723
Missouri,1281,10,Troy,1407,13,0.8275792388824352
UCF,1416,10,Missouri,1281,10,0.49175074848547895
UCLA,1417,7,Missouri,1281,10,0.66285195479608
Missouri,1281,10,UMBC,1420,16,0.88716470430085
Utah St,1429,9,Missouri,1281,10,0.6508640037123462
Vanderbilt,1435,5,Missouri,1281,10,0.7612764949806541
Missouri,1281,10,VCU,1433,11,0.4589807396613933
Villanova,1437,8,Missouri,1281,10,0.6129987084293484
Virginia,1438,3,Missouri,1281,10,0.7540875402553306
Wisconsin,1458,5,Missouri,1281,10,0.6950967132805116
Missouri,1281,10,Wright St,1460,14,0.8147720455700178
NC State,1301,11,N Dakota St,1295,14,0.8643787236689545
Nebraska,1304,4,N Dakota St,1295,14,0.9128041828401374
North Carolina,1314,6,N Dakota St,1295,14,0.8804033528881197
Northern Iowa,1320,12,N Dakota St,1295,14,0.6795456813299596
Ohio St,1326,8,N Dakota St,1295,14,0.8817333905709465
N Dakota St,1295,14,Penn,1335,14,0.5808526864858445
N Dakota St,1295,14,Prairie View,1341,16,0.8507854008237307
Purdue,1345,2,N Dakota St,1295,14,0.9484726086050936
N Dakota St,1295,14,Queens NC,1474,15,0.6604466243243632
Santa Clara,1365,10,N Dakota St,1295,14,0.8319389665066337
N Dakota St,1295,14,Siena,1373,16,0.6865274667332016
SMU,1374,11,N Dakota St,1295,14,0.8390618513427701
South Florida,1378,11,N Dakota St,1295,14,0.777929427799686
St John's,1385,5,N Dakota St,1295,14,0.9129570066445314
St Louis,1387,9,N Dakota St,1295,14,0.8463249512164714
St Mary's CA,1388,7,N Dakota St,1295,14,0.8771289289537311
TCU,1395,9,N Dakota St,1295,14,0.8260307092941499
Tennessee,1397,6,N Dakota St,1295,14,0.9155759489721783
N Dakota St,1295,14,Tennessee St,1398,15,0.6896722412584082
Texas,1400,11,N Dakota St,1295,14,0.8282862725835755
Texas A&M,1401,10,N Dakota St,1295,14,0.8258047149037996
Texas Tech,1403,5,N Dakota St,1295,14,0.912768427801777
Troy,1407,13,N Dakota St,1295,14,0.3848538922249413
UCF,1416,10,N Dakota St,1295,14,0.7712227255933041
UCLA,1417,7,N Dakota St,1295,14,0.8726124833780928
N Dakota St,1295,14,UMBC,1420,16,0.6929342397194778
Utah St,1429,9,N Dakota St,1295,14,0.8665817452529445
Vanderbilt,1435,5,N Dakota St,1295,14,0.9174291698255408
VCU,1433,11,N Dakota St,1295,14,0.7797169510114196
Villanova,1437,8,N Dakota St,1295,14,0.8465978754894115
Virginia,1438,3,N Dakota St,1295,14,0.9144139547392625
Wisconsin,1458,5,N Dakota St,1295,14,0.8881800645832685
N Dakota St,1295,14,Wright St,1460,14,0.558010792938633
Nebraska,1304,4,NC State,1301,11,0.6039358171007534
North Carolina,1314,6,NC State,1301,11,0.5174384203171722
NC State,1301,11,Northern Iowa,1320,12,0.7361651986025597
Ohio St,1326,8,NC State,1301,11,0.5206070423217337
NC State,1301,11,Penn,1335,14,0.9048873169163995
NC State,1301,11,Prairie View,1341,16,0.9750896918245378
Purdue,1345,2,NC State,1301,11,0.7283497580025793
NC State,1301,11,Queens NC,1474,15,0.9303292850862238
Santa Clara,1365,10,NC State,1301,11,0.4189606468907624
NC State,1301,11,Siena,1373,16,0.9376380015296468
NC State,1301,11,SMU,1374,11,0.5315957967956859
NC State,1301,11,South Florida,1378,11,0.6281236257104036
St John's,1385,5,NC State,1301,11,0.6043953659938903
St Louis,1387,9,NC State,1301,11,0.44511942887393224
St Mary's CA,1388,7,NC State,1301,11,0.5097600160111991
TCU,1395,9,NC State,1301,11,0.4088503004036507
Tennessee,1397,6,NC State,1301,11,0.612356286590878
NC State,1301,11,Tennessee St,1398,15,0.9384893289777991
NC State,1301,11,Texas,1400,11,0.5508946246508523
Texas A&M,1401,10,NC State,1301,11,0.40847045591308445
Texas Tech,1403,5,NC State,1301,11,0.6038283785660802
NC State,1301,11,Troy,1407,13,0.9043752044431382
UCF,1416,10,NC State,1301,11,0.329323780264919
UCLA,1417,7,NC State,1301,11,0.4994461120805664
NC State,1301,11,UMBC,1420,16,0.9393658378819322
Utah St,1429,9,NC State,1301,11,0.4861520702399485
Vanderbilt,1435,5,NC State,1301,11,0.6180891595552065
NC State,1301,11,VCU,1433,11,0.625696497475483
Villanova,1437,8,NC State,1301,11,0.445638161447737
Virginia,1438,3,NC State,1301,11,0.6088040228850674
Wisconsin,1458,5,NC State,1301,11,0.5363883702944606
NC State,1301,11,Wright St,1460,14,0.8965593252411932
Nebraska,1304,4,North Carolina,1314,6,0.5690021335813814
Nebraska,1304,4,Northern Iowa,1320,12,0.8208845150504813
Nebraska,1304,4,Ohio St,1326,8,0.565886655611611
Nebraska,1304,4,Penn,1335,14,0.9398550610915254
Nebraska,1304,4,Prairie View,1341,16,0.9846846830410477
Purdue,1345,2,Nebraska,1304,4,0.6201172047022456
Nebraska,1304,4,Queens NC,1474,15,0.956394149888962
Nebraska,1304,4,Santa Clara,1365,10,0.6625334208696393
Nebraska,1304,4,Siena,1373,16,0.9610829451943605
Nebraska,1304,4,SMU,1374,11,0.6508487548744639
Nebraska,1304,4,South Florida,1378,11,0.7350496910834131
Nebraska,1304,4,St John's,1385,5,0.4809466753228089
Nebraska,1304,4,St Louis,1387,9,0.6382953947829183
Nebraska,1304,4,St Mary's CA,1388,7,0.5765234817923544
Nebraska,1304,4,TCU,1395,9,0.6717880361376126
Nebraska,1304,4,Tennessee,1397,6,0.47261129359293313
Nebraska,1304,4,Tennessee St,1398,15,0.9616273150017696
Nebraska,1304,4,Texas,1400,11,0.6683000103730803
Nebraska,1304,4,Texas A&M,1401,10,0.6721345141463076
Nebraska,1304,4,Texas Tech,1403,5,0.4815385257375255
Nebraska,1304,4,Troy,1407,13,0.9395186403503561
Nebraska,1304,4,UCF,1416,10,0.7424627084319114
Nebraska,1304,4,UCLA,1417,7,0.586563884406051
Nebraska,1304,4,UMBC,1420,16,0.9621873987342685
Nebraska,1304,4,Utah St,1429,9,0.5994007648924702
Nebraska,1304,4,Vanderbilt,1435,5,0.46657927843424596
Nebraska,1304,4,VCU,1433,11,0.7330238147771715
Nebraska,1304,4,Villanova,1437,8,0.6378104198506396
Virginia,1438,3,Nebraska,1304,4,0.4865201378303478
Nebraska,1304,4,Wisconsin,1458,5,0.550267547815765
Nebraska,1304,4,Wright St,1460,14,0.934366742959391
North Carolina,1314,6,Northern Iowa,1320,12,0.7631887559747653
North Carolina,1314,6,Ohio St,1326,8,0.47825833670494866
North Carolina,1314,6,Penn,1335,14,0.9165874503397673
North Carolina,1314,6,Prairie View,1341,16,0.9783605106593178
Purdue,1345,2,North Carolina,1314,6,0.6989189731958443
North Carolina,1314,6,Queens NC,1474,15,0.9391103128695659
North Carolina,1314,6,Santa Clara,1365,10,0.5799321465905869
North Carolina,1314,6,Siena,1373,16,0.9455517786464338
North Carolina,1314,6,SMU,1374,11,0.5672555218358077
North Carolina,1314,6,South Florida,1378,11,0.6611192912268846
St John's,1385,5,North Carolina,1314,6,0.5694733208329595
North Carolina,1314,6,St Louis,1387,9,0.5537573267418595
North Carolina,1314,6,St Mary's CA,1388,7,0.4891038095023286
North Carolina,1314,6,TCU,1395,9,0.5900503606328128
Tennessee,1397,6,North Carolina,1314,6,0.5776459070532397
North Carolina,1314,6,Tennessee St,1398,15,0.9463012592332652
North Carolina,1314,6,Texas,1400,11,0.5862287063382475
North Carolina,1314,6,Texas A&M,1401,10,0.5904305188448137
Texas Tech,1403,5,North Carolina,1314,6,0.568891983221435
North Carolina,1314,6,Troy,1407,13,0.9161324958464275
North Carolina,1314,6,UCF,1416,10,0.66967122693383
North Carolina,1314,6,UCLA,1417,7,0.49941722844470576
North Carolina,1314,6,UMBC,1420,16,0.9470727283373308
North Carolina,1314,6,Utah St,1429,9,0.5127120721233103
Vanderbilt,1435,5,North Carolina,1314,6,0.5835430006084827
North Carolina,1314,6,VCU,1433,11,0.658790531905957
North Carolina,1314,6,Villanova,1437,8,0.5532383391074611
Virginia,1438,3,North Carolina,1314,6,0.5739968458047809
Wisconsin,1458,5,North Carolina,1314,6,0.5004251659773107
North Carolina,1314,6,Wright St,1460,14,0.909181093889471
Ohio St,1326,8,Northern Iowa,1320,12,0.7654750971597062
Northern Iowa,1320,12,Penn,1335,14,0.7599285959546342
Northern Iowa,1320,12,Prairie View,1341,16,0.9286932660809704
Purdue,1345,2,Northern Iowa,1320,12,0.8896063083575458
Northern Iowa,1320,12,Queens NC,1474,15,0.8162730911513884
Santa Clara,1365,10,Northern Iowa,1320,12,0.6842599246859978
Northern Iowa,1320,12,Siena,1373,16,0.8334041445750698
SMU,1374,11,Northern Iowa,1320,12,0.6953498336242984
South Florida,1378,11,Northern Iowa,1320,12,0.6053069324942036
St John's,1385,5,Northern Iowa,1320,12,0.8211668792200029
St Louis,1387,9,Northern Iowa,1320,12,0.7068325283023287
St Mary's CA,1388,7,Northern Iowa,1320,12,0.7575887523984987
TCU,1395,9,Northern Iowa,1320,12,0.6751869454805222
Tennessee,1397,6,Northern Iowa,1320,12,0.8260212946574003
Northern Iowa,1320,12,Tennessee St,1398,15,0.8354286588111361
Texas,1400,11,Northern Iowa,1320,12,0.67863737540001
Texas A&M,1401,10,Northern Iowa,1320,12,0.6748421326853354
Texas Tech,1403,5,Northern Iowa,1320,12,0.8208184668121319
Northern Iowa,1320,12,Troy,1407,13,0.758843991942705
UCF,1416,10,Northern Iowa,1320,12,0.5960936959748713
UCLA,1417,7,Northern Iowa,1320,12,0.7499310267252058
Northern Iowa,1320,12,UMBC,1420,16,0.8375194961122788
